,Date,Close,Smoothed_Close,Label,Past_1_Days_Close,Past_2_Days_Close,Past_3_Days_Close,Past_4_Days_Close,Past_5_Days_Close,Past_6_Days_Close,Past_7_Days_Close,Past_8_Days_Close,Past_9_Days_Close,Past_10_Days_Close,Past_11_Days_Close,Past_12_Days_Close,Past_13_Days_Close,Past_14_Days_Close,Past_15_Days_Close
1,2000-01-24,1.2747879028320312,1.3478453102059904,-1,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526,1.353798270225525,1.3518232107162476,1.3858959674835205,1.3579953908920288,1.3518232107162476,1.3565138578414917,1.3703410625457764,1.4505858421325684
2,2000-01-25,1.2747879028320312,1.3405395694685944,-1,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526,1.353798270225525,1.3518232107162476,1.3858959674835205,1.3579953908920288,1.3518232107162476,1.3565138578414917,1.3703410625457764
3,2000-01-26,1.2900958061218262,1.3354951931339176,-1,1.2747879028320312,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526,1.353798270225525,1.3518232107162476,1.3858959674835205,1.3579953908920288,1.3518232107162476,1.3565138578414917
4,2000-01-27,1.2809600830078125,1.330041682121307,-1,1.2900958061218262,1.2747879028320312,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526,1.353798270225525,1.3518232107162476,1.3858959674835205,1.3579953908920288,1.3518232107162476
5,2000-01-28,1.2809600830078125,1.3251335222099576,-1,1.2809600830078125,1.2900958061218262,1.2747879028320312,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526,1.353798270225525,1.3518232107162476,1.3858959674835205,1.3579953908920288
6,2000-01-31,1.2594786882400513,1.318568038812967,-1,1.2809600830078125,1.2809600830078125,1.2900958061218262,1.2747879028320312,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526,1.353798270225525,1.3518232107162476,1.3858959674835205
7,2000-02-01,1.283922791481018,1.3151035140797722,-1,1.2594786882400513,1.2809600830078125,1.2809600830078125,1.2900958061218262,1.2747879028320312,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526,1.353798270225525,1.3518232107162476
8,2000-02-02,1.3086135387420654,1.3144545165460015,-1,1.283922791481018,1.2594786882400513,1.2809600830078125,1.2809600830078125,1.2900958061218262,1.2747879028320312,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526,1.353798270225525
9,2000-02-03,1.3456493616104126,1.3175740010524426,-1,1.3086135387420654,1.283922791481018,1.2594786882400513,1.2809600830078125,1.2809600830078125,1.2900958061218262,1.2747879028320312,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396,1.3147867918014526
10,2000-02-04,1.3797234296798706,1.3237889439151855,-1,1.3456493616104126,1.3086135387420654,1.283922791481018,1.2594786882400513,1.2809600830078125,1.2809600830078125,1.2900958061218262,1.2747879028320312,1.2747879028320312,1.283922791481018,1.311823844909668,1.3147867918014526,1.3241691589355469,1.3179963827133179,1.3333051204681396
