,Date,Close,Smoothed_Close,Label,Past_1_Days_Close,Past_2_Days_Close,Past_3_Days_Close,Past_4_Days_Close,Past_5_Days_Close,Past_6_Days_Close,Past_7_Days_Close,Past_8_Days_Close,Past_9_Days_Close,Past_10_Days_Close,Past_11_Days_Close,Past_12_Days_Close,Past_13_Days_Close,Past_14_Days_Close,Past_15_Days_Close
1,2000-01-24,1.0627692937850952,1.071644675802173,-1,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808,1.0483548641204834,1.0339401960372925,1.0234565734863281,1.0745636224746704
2,2000-01-26,1.08766770362854,1.0732469785848098,-1,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808,1.0483548641204834,1.0339401960372925,1.0234565734863281
3,2000-01-27,1.064079999923706,1.0723302807186994,-1,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808,1.0483548641204834,1.0339401960372925
4,2000-01-28,1.0365608930587769,1.068753341952707,-1,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808,1.0483548641204834
5,2000-01-31,1.0352504253387451,1.065403050291311,-1,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808
6,2000-02-01,1.0352504253387451,1.0623877877960544,-1,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082
7,2000-02-02,1.0247668027877808,1.058625689295227,-1,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486
8,2000-02-03,1.0352504253387451,1.0562881628995788,-1,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082
9,2000-02-04,1.0483548641204834,1.0554948330216694,-1,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217,1.0627692937850952
10,2000-02-07,1.031319499015808,1.053077299621083,-1,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833,1.0614593029022217
11,2000-02-08,1.0549067258834839,1.0532602422473232,-1,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521,1.069321870803833
12,2000-02-09,1.0549067258834839,1.0534248906109394,-1,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979,1.0981519222259521
13,2000-02-10,1.0404919385910034,1.0521315954089459,-1,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.0863573551177979
14,2000-02-11,1.0352504253387451,1.0504434784019256,-1,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705
15,2000-02-14,1.0247668027877808,1.047875810840511,-1,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404
16,2000-02-15,0.9789013266563416,1.040978362422094,-1,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952
17,2000-02-16,1.0011790990829468,1.0369984360881794,-1,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854
18,2000-02-17,0.9815219640731812,1.0314507888866797,-1,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706
19,2000-02-18,0.9828324317932129,1.0265889531773331,-1,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769
20,2000-02-21,1.0247668027877808,1.026406738138378,-1,0.9828324317932129,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451
21,2000-02-22,1.0103520154953003,1.0248012658740702,-1,1.0247668027877808,0.9828324317932129,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451
22,2000-02-23,1.0339401960372925,1.0257151588903923,-1,1.0103520154953003,1.0247668027877808,0.9828324317932129,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808
23,2000-02-24,0.9828324317932129,1.0214268861806743,-1,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932129,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834,1.0352504253387451
24,2000-02-25,0.9893844723701477,1.0182226447996217,-1,0.9828324317932129,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932129,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808,1.0483548641204834
25,2000-02-28,1.0024892091751099,1.0166493012371705,-1,0.9893844723701477,0.9828324317932129,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932129,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839,1.031319499015808
26,2000-02-29,0.9762800335884094,1.0126123744722944,-1,1.0024892091751099,0.9893844723701477,0.9828324317932129,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932129,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.0549067258834839,1.0549067258834839
